"File Path: C:\Users\Administrator\Desktop\BME_labs\2026\Group 2\G2_Sample_B3 26-03-2026 17 07 43\DAQ- Time, … - (Timed).csv   
Test: Solution
Test Run: G2_Sample_B3
Date: 26/03/2026 17:03:33

"
"cycle_nb","Time ","Axial Force ","Axial Displacement "
"cycle_nb","sec","N","mm"
"2","116.4775390625","-20.927640914917","-0.0277823201031424"
"2","116.4873046875","-21.8898143768311","-0.0278565294138389"
"2","116.4970703125","-22.9893665313721","-0.0285342339338968"
"2","116.5068359375","-23.3921031951904","-0.0288033479591832"
"2","116.5166015625","-23.2686100006104","-0.0294184683298226"
"2","116.5263671875","-23.4403686523438","-0.0284457200905308"
"2","116.5361328125","-25.336633682251","-0.0295212867058581"
"2","116.5458984375","-27.0947971343994","-0.0296965245070169"
"2","116.5556640625","-28.7992286682129","-0.0298815957648912"
"2","116.5654296875","-29.6537208557129","-0.0297448041237658"
"2","116.5751953125","-29.8517150878906","-0.0306200963677838"
"2","116.5849609375","-29.3188362121582","-0.0307023510686122"
"2","116.5947265625","-30.4360599517822","-0.0312566771754064"
"2","116.6044921875","-32.5531158447266","-0.0319468963425606"
"2","116.6142578125","-34.3305015563965","-0.0319844475598075"
"2","116.6240234375","-35.2062149047852","-0.0321552142850123"
"2","116.6337890625","-36.2338790893555","-0.0326576846418902"
"2","116.6435546875","-36.6545257568359","-0.0329044451063965"
"2","116.6533203125","-37.0524406433105","-0.0331118717440404"
"2","116.6630859375","-38.7790260314941","-0.0333523748849984"
"2","116.6728515625","-40.8488006591797","-0.03428846684983"
"2","116.6826171875","-42.5485382080078","-0.0336062912538182"
"2","116.6923828125","-43.280948638916","-0.0351959461113438"
"2","116.7021484375","-43.6015739440918","-0.0346389424521476"
"2","116.7119140625","-44.2405090332031","-0.0346934793924447"
"2","116.7216796875","-45.6418495178223","-0.0358673933078535"
"2","116.7314453125","-47.7891120910645","-0.0357574208464939"
"2","116.7412109375","-49.3589210510254","-0.0357922908733599"
"2","116.7509765625","-50.7588768005371","-0.0361052152584307"
